bedrooms,bathrooms,sqft_living,sqft_lot,sqft_living15,sqft_lot15,condition,grade,view,waterfront,price_log
3,1.0,920,5200,920,5200,4,6,0,0,12.095146671399466
3,2.5,1920,3624,1930,3533,3,9,0,0,13.420986873572868
3,2.0,1480,7480,1680,7146,4,7,0,0,12.445093483000798
2,2.5,1480,1369,1390,1337,3,7,0,0,12.948012371209098
4,2.5,2780,6737,2750,7950,3,9,0,0,13.513054553109397
4,2.5,2650,5880,2610,6490,3,9,0,0,12.703816069256568
3,1.5,2240,7227,3150,16150,3,9,1,0,13.45883704259595
4,2.5,2570,5520,2470,5669,3,9,0,0,13.345508528717259
3,2.5,1560,4200,1560,4200,3,7,0,0,12.59473402514672
5,4.5,5190,23716,4460,22748,3,11,2,0,14.347608904377145
3,2.5,1800,2700,1380,1200,3,8,0,0,12.80078251189375
3,2.5,2360,4638,1620,4638,3,9,3,0,13.270871309691378
3,1.0,1440,5623,1280,5623,4,6,0,0,12.948012371209098
3,1.75,2000,9760,1890,8089,4,8,0,0,12.676079399771027
2,1.0,830,26329,2030,27338,4,6,3,1,12.861001210669146
4,1.75,2190,125452,3000,125017,3,9,2,0,13.105219253155285
3,2.0,3120,42247,2100,43416,4,7,0,0,12.834683971615659
2,2.0,1520,1020,1500,1245,3,7,0,0,12.63558300226232
3,1.0,1500,2555,1820,2555,3,7,2,0,13.469494321926092
4,3.5,4670,6000,4310,6000,3,11,3,0,14.029008539980795
4,1.75,1790,11801,2000,12988,4,8,0,0,12.881567435377423
4,2.25,2340,5250,1540,5250,5,7,0,0,12.628070334272698
3,1.75,1680,7455,2040,8214,4,8,0,0,12.33270970174018
3,2.5,1410,2500,1290,5190,3,7,0,0,12.487488878546145
4,2.25,2190,3850,1900,3850,3,7,0,0,12.765691290604371
3,2.0,1540,10931,1570,10485,3,7,3,0,12.688501881189456
4,2.5,2290,9120,2290,9120,4,8,0,0,13.399996629152975
5,2.5,1990,6840,1990,7150,4,7,0,0,12.989976472461
5,2.5,4670,15857,3810,14824,3,11,0,0,13.815511557963774
3,2.0,1620,7800,1540,7565,3,7,0,0,13.171155446333852
3,3.0,2290,15600,1890,14143,3,8,0,0,13.049794835104816
2,0.75,520,6862,1170,8756,4,4,0,0,12.706850963741102
5,1.5,3360,5402,3360,5415,3,9,0,0,13.598592587444255
3,2.5,2970,21907,2040,27917,3,9,0,0,13.121364879070743
3,1.75,1710,7210,1840,7245,4,7,0,0,12.517772712825034
2,3.0,1160,1073,1250,4812,3,7,0,0,12.91164481522143
4,2.5,2090,6667,2250,6165,3,8,0,0,12.91164481522143
4,2.75,3190,5408,3160,5773,3,9,0,0,13.489781802915555
2,1.75,2320,6250,1420,6250,3,7,0,0,12.901594504308633
3,2.25,1140,1557,1140,1245,3,8,0,0,12.834683971615659
4,2.5,2300,8100,1910,7630,4,8,0,0,12.608202196848836
3,3.25,1720,936,1720,1527,3,8,0,0,13.38318953651709
3,1.5,1040,9997,1040,8699,4,7,0,0,12.577639650232573
4,1.75,1990,12950,2090,12850,4,8,0,0,13.17001193781113
3,3.5,2620,10137,1960,7680,3,8,0,0,13.195615697878253
4,2.5,2070,8127,2050,8131,3,9,0,0,13.304686600863562
3,1.75,1710,9707,1820,8700,4,8,0,0,13.166382176694869
2,2.0,1440,1170,1440,1350,3,9,0,0,12.983103608918753
3,1.5,1510,9898,1420,9250,3,7,0,0,12.218500103788143
5,2.5,2820,9375,2820,9375,4,8,0,0,13.17628511440807
3,2.0,1920,33630,2080,7505,3,8,0,0,12.77280873810987
4,2.5,3100,10000,1850,9438,3,9,0,0,13.016893966928787
2,1.0,1010,11919,1220,11240,3,6,0,0,12.611541086966115
4,2.75,2250,7412,2070,7632,4,8,0,0,12.75130259456002
2,2.5,1830,1988,1800,2467,3,9,0,0,13.304686600863562
3,1.0,1050,5402,1510,4685,4,7,0,0,12.736556768559339
2,1.0,1550,3200,1800,3937,3,8,0,0,13.312985389904174
3,1.75,1840,2310,1670,4000,4,8,2,0,13.384729180332174
3,1.75,1150,13278,1560,12400,5,7,0,0,12.733758336210744
2,1.0,1090,5265,2080,4000,4,7,0,0,13.265599278590988
2,1.0,770,7200,1320,7139,3,7,0,0,12.456835254920371
3,2.5,1500,7420,1840,7272,3,7,0,0,12.84529412258351
3,2.0,2160,15788,2260,9787,3,8,0,0,13.989464705423494
3,1.75,1150,10240,1270,2566,3,6,0,0,13.07107218827772
3,1.0,1400,7955,1160,14959,3,7,0,0,12.175618592671356
4,2.75,2420,5773,2420,6200,3,8,0,0,12.837347081942964
4,2.5,2060,7475,2280,8396,3,8,0,0,13.263083121810206
3,1.0,860,6635,1170,8000,3,6,0,0,12.278397958261774
4,2.75,2090,8064,1460,8400,5,7,0,0,13.47302165746721
3,1.0,1350,9450,1460,9461,3,7,0,0,12.934830666099812
3,2.25,2070,11576,1890,7519,3,7,0,0,12.185875040240456
2,0.75,750,16321,3020,10625,3,4,1,0,12.983103608918753
4,2.5,2080,7047,2580,7227,3,8,0,0,12.70624472124373
4,1.75,1640,13566,1470,13530,4,7,0,0,12.934227349287102
4,2.5,1970,4558,1980,5123,3,8,0,0,12.676079399771027
4,1.0,1480,12675,1820,7995,4,7,0,0,13.132315688453556
3,3.5,1500,1249,1440,1850,3,8,0,0,13.100119813444692
3,2.0,1970,7000,1970,7365,3,8,0,0,12.971077589851404
3,1.0,1180,7669,1190,7669,4,7,0,0,12.278397958261774
2,1.75,1550,7800,1370,5000,3,7,0,0,12.959846800844963
3,2.25,1190,1137,1190,1080,3,7,0,0,13.07107218827772
3,2.5,2790,31798,1400,14849,5,8,0,0,13.369225017834633
4,2.0,1850,11700,2110,11700,4,8,0,0,12.861001210669146
3,1.0,1250,7320,1770,7320,3,7,0,0,12.64271660211934
3,1.75,1200,24805,2150,4339,3,6,0,0,12.429220196836383
3,2.5,1509,1114,1509,2431,3,8,0,0,12.902965303025876
4,2.5,1620,4000,1580,3780,3,7,0,0,12.628070334272698
2,1.0,1180,10200,1330,10200,4,7,0,0,12.404927602627597
4,2.75,3730,8014,3670,8279,3,10,0,0,13.73755009757506
2,1.0,810,4838,890,4838,3,5,0,0,12.384013788973483
3,1.5,1360,1488,1360,1573,3,7,0,0,12.890433842121956
3,2.0,2150,3880,2130,4000,3,8,0,0,13.26212705890841
5,2.5,3150,35283,3280,35283,3,10,0,0,13.74830287778897
3,2.25,1700,7210,2070,7300,4,7,0,0,12.54254845357358
5,3.0,2420,7740,1840,6780,5,7,0,0,12.927566729229966
2,1.5,990,1380,1050,1380,3,7,0,0,12.560247968016562
5,3.25,3930,5500,2040,5115,3,9,0,0,14.36939624590319
3,2.5,1520,2208,1610,1618,3,8,0,0,13.122265372602016
3,2.25,1610,5159,1610,5210,3,7,0,0,13.016893966928787
4,2.5,1830,7762,2109,8966,3,8,0,0,12.691583538230217
3,2.0,1660,13085,1660,7778,3,7,0,0,12.429220196836383
2,1.0,890,8100,1260,8100,3,6,0,0,11.918397239722838
4,2.5,2370,9679,2290,7944,3,8,0,0,13.42246945133505
3,2.0,1780,11342,2140,8449,3,7,0,0,12.54254845357358
2,1.75,1350,2653,1370,4115,3,7,0,0,12.91164481522143
3,2.5,1580,2407,1580,2212,3,8,0,0,12.834683971615659
3,2.5,3180,12600,3030,12835,4,11,0,0,13.710151153416941
4,2.5,2420,5118,1740,5750,5,7,2,0,13.301347705172173
2,1.0,1250,12507,1250,12498,5,7,0,0,12.577639650232573
2,1.0,1250,8520,1040,8520,3,6,0,0,12.206077645517674
3,1.0,1640,26127,1620,25788,3,6,0,0,12.429220196836383
4,2.5,2400,4596,2230,4763,3,8,0,0,12.54254845357358
5,3.25,3860,9387,3860,8979,3,9,2,0,13.618127341704806
4,2.5,3680,13351,3410,11700,5,9,2,0,14.45736497045232
4,2.75,4510,5000,2010,5000,3,8,2,0,13.870946210925721
3,1.75,1760,6500,1760,8125,3,7,0,0,12.388398368982115
3,2.25,1520,14080,1530,9758,3,7,0,0,13.010316110729669
5,2.5,2820,67518,2820,48351,3,8,0,0,13.42246945133505
3,1.75,1530,5000,1530,5000,3,7,2,0,13.361381852676738
1,1.0,610,4400,1090,4930,3,5,0,0,11.744045122410057
3,1.0,1480,5600,1350,11100,4,6,0,0,12.206077645517674
2,2.0,1510,6516,1640,6009,3,8,0,0,13.081439294339882
3,1.5,2390,4452,2610,5000,3,9,1,0,13.579789490265188
3,1.75,1310,7811,1530,7800,3,7,0,0,12.829336379587506
4,2.75,2720,4613,2830,4836,3,9,0,0,13.29463628184505
3,2.25,1390,1484,1250,1087,3,8,0,0,12.834550629748248
4,1.75,1670,9886,2590,9997,5,7,0,0,13.030250281476574
5,2.75,2980,8500,2310,8500,3,8,0,0,12.834417270098413
4,2.5,3260,5608,3010,5608,3,9,0,0,13.60479076121576
3,2.5,2780,11964,1760,9640,3,9,0,0,13.623745753728624
3,2.25,2380,11824,2750,11491,4,9,0,0,13.592368256649284
2,1.5,1750,46173,2220,42224,4,8,0,0,13.401510631691982
2,2.5,1160,2174,1380,1919,3,7,0,0,12.031725210748633
3,1.0,1170,7350,1170,7350,4,7,0,0,12.652362948153474
4,1.0,1720,4011,1580,3784,4,7,0,0,13.122365377402328
2,1.0,950,7954,1180,6828,4,7,0,0,12.733758336210744
4,2.5,3160,8530,3160,6460,3,9,0,0,13.384729180332174
3,1.75,1440,8775,1790,7865,3,7,0,0,12.834683971615659
3,1.75,2870,5000,2200,5000,4,8,0,0,13.594865133730668
3,1.0,1400,4914,1400,3744,3,7,0,0,13.060490101343552
2,1.0,930,3150,1900,5000,5,6,0,0,13.005831808336863
4,2.25,2120,9680,2360,9647,4,8,2,0,12.818988142228374
3,1.75,1680,2400,1080,4560,3,7,0,0,13.058360179622305
3,2.25,1230,11601,1820,8465,4,7,0,0,12.51723073716405
3,2.5,1930,5080,2190,5085,4,8,0,0,13.187403647644764
3,3.25,3730,13264,3730,14933,3,9,0,0,13.883170141017091
3,1.5,1280,4452,1070,4366,3,6,0,0,12.138869243416009
4,2.5,2740,9599,2660,8280,3,8,2,0,13.345508528717259
3,1.0,980,9115,1470,8716,3,7,0,0,11.798111925972618
3,2.5,1960,4709,1700,4444,3,7,0,0,12.959846800844963
5,3.0,3830,8480,3050,7556,5,9,1,0,14.53335083891935
3,1.0,1230,10170,1380,10098,3,7,0,0,12.449022745701502
3,2.5,1680,1620,1610,1618,3,9,0,0,13.35339731756509
3,2.25,1320,963,1300,1285,3,7,0,0,12.449022745701502
4,2.5,3480,38985,3630,36290,3,10,0,0,13.704580114574805
3,1.0,910,5250,1650,10442,4,6,0,0,12.404927602627597
4,2.5,3360,13636,2980,10615,3,10,0,0,13.547632419997361
4,2.0,2970,52567,3280,46676,3,8,0,0,13.407543823396258
5,1.75,1730,5200,1350,5200,4,7,0,0,12.230770136157428
4,2.5,2630,6185,2720,6185,3,9,0,0,13.279368835614243
5,3.75,3830,8131,3570,7290,3,10,0,0,13.655929661159648
3,1.5,1310,10491,1430,9664,4,7,0,0,12.323860125621126
4,1.5,1680,11123,1770,10103,3,7,0,0,12.847929163278053
4,3.5,3420,4751,3490,5700,3,10,0,0,13.217493541006709
4,4.25,4500,215186,3030,25447,3,11,3,0,14.419827071265543
4,1.75,1940,11500,1700,8360,4,7,0,0,12.948012371209098
4,2.25,1890,3006,1580,3000,3,7,0,0,13.161586013632684
3,1.0,980,2490,980,3154,4,6,0,0,11.407576060361786
2,1.0,900,6656,1230,6400,3,7,0,0,12.779875885354993
3,2.5,1880,4499,2130,5114,3,8,0,0,13.178745601197818
3,1.75,1680,3000,1540,3700,4,6,2,0,12.959846800844963
3,1.5,1200,7800,1390,8415,4,7,0,0,12.180759965737863
5,2.75,2580,7865,2140,8400,4,8,0,0,13.384729180332174
3,2.25,2520,212137,2000,212137,3,9,0,0,13.3374763699232
3,2.5,2120,7401,2010,7972,3,8,0,0,13.324489195480057
3,2.25,1820,15000,1930,13600,3,7,0,0,13.081543466215237
4,2.75,2420,10200,2240,9750,3,8,0,0,12.994532278619134
3,1.75,1280,2147,2010,2640,4,7,0,0,13.415034483903348
4,1.75,1570,18730,1920,18295,3,7,0,0,12.3879816172226
3,2.5,1690,1689,1540,1689,3,8,0,0,12.947988561458528
3,2.5,3350,4007,2340,4167,3,8,0,0,13.361381852676738
4,2.5,3160,11380,2970,10385,3,9,0,0,13.377007146164305
4,2.75,3550,6558,3140,5617,3,9,0,0,13.767360738730256
4,2.5,1910,1502,1520,3888,3,8,0,0,13.353476685668044
3,1.0,1830,8004,1860,7971,3,8,0,0,12.907934245003815
3,2.0,1890,12017,2000,12210,3,8,2,0,14.173185701536545
5,3.5,3560,5008,2910,5026,3,8,0,0,13.33254488320226
3,1.75,1590,8219,2030,7504,5,6,0,0,12.899222326086994
4,2.25,1930,7207,1760,7207,4,7,0,0,12.54254845357358
3,1.75,2430,14607,2750,17425,3,8,1,0,13.544227942968698
4,1.5,1200,11163,1200,11163,4,6,0,0,12.08954444723597
3,1.75,1160,5200,1470,5200,4,7,0,0,12.20357452783082
5,2.0,2900,11970,1260,12398,4,7,0,0,12.644330802262578
3,2.25,1790,10209,1840,9900,3,7,0,0,12.959846800844963
2,1.0,1000,8212,1620,8214,4,7,0,0,12.628070334272698
3,1.0,1630,3200,1710,3600,4,8,0,0,13.73755009757506
4,3.25,3420,6752,3010,5172,3,9,2,0,13.361381852676738
4,3.25,2840,54400,2550,43560,4,8,0,0,13.477238101919994
4,2.75,2350,5589,2014,6365,3,7,0,0,12.964424531527646
4,2.25,2110,7560,2110,7560,4,8,0,0,13.07107218827772
2,2.0,1830,3600,2020,3600,4,7,0,0,13.623139877437296
4,2.5,2714,12558,2873,8269,3,9,0,0,13.092380345189973
3,2.0,2660,16677,2660,11355,3,9,0,0,12.983103608918753
4,1.75,1770,7336,2030,8183,4,8,0,0,12.765691290604371
4,3.5,3970,210830,1680,42665,3,9,0,0,13.560619598657233
4,1.75,2110,7208,1820,7208,3,8,0,0,12.688501881189456
3,2.5,2980,7338,3010,5267,3,8,0,0,13.081543466215237
3,1.75,1790,27427,1610,16684,3,7,0,0,12.691583538230217
4,2.5,3510,24604,3530,26673,3,10,0,0,13.569611298299009
3,1.5,1320,7560,1210,7560,3,6,0,0,12.691583538230217
3,1.0,850,6906,1150,6907,3,6,0,0,12.691583538230217
4,1.5,1160,6400,1160,6400,4,7,0,0,12.201065128819632
5,2.75,2720,4680,1670,4800,4,8,0,0,13.53115760450794
3,2.5,1480,1165,1480,1231,3,8,0,0,13.161586013632684
3,2.5,1320,1310,1350,1250,3,8,0,0,13.07107218827772
4,2.5,2430,3249,2650,3844,3,8,0,0,12.965711906537503
4,1.5,1370,7944,1370,9181,3,7,0,0,12.296831574998258
3,2.5,2588,5701,2389,5702,3,8,0,0,12.721888795877375
6,2.0,2020,7071,2020,5000,3,7,0,0,12.721888795877375
3,1.75,1320,6600,1070,6594,3,7,0,0,12.584512505902088
3,2.5,2320,5000,2160,5000,3,8,0,0,13.710151153416941
3,2.0,1090,7350,1490,7741,4,7,0,0,12.296831574998258
3,1.5,1220,6000,1660,6000,3,7,0,0,12.086731521684555
3,1.75,1700,9840,2040,14169,4,8,0,0,13.127900021862091
3,1.5,1240,4080,1420,4080,3,8,0,0,13.180634172318978
4,3.5,2950,3737,2580,3581,3,10,0,0,13.624048554272587
2,1.0,1100,2800,1110,1673,3,7,0,0,13.222572447119518
4,1.5,1440,8680,1440,9000,3,7,0,0,12.77138929548529
2,1.5,1430,8137,1430,8137,3,7,0,0,12.907314475835589
5,3.0,2560,5445,1080,5445,4,7,0,0,12.999067423500716
4,2.25,2920,6513,4510,9248,4,9,0,0,14.368246160181302
3,2.75,1430,1521,1930,2700,3,9,0,0,13.270785106659046
3,2.5,3370,14402,3330,9691,3,9,2,0,13.296318365198623
4,2.5,2910,9131,1880,11212,3,10,0,0,13.849912950864715
3,2.5,1676,18778,1410,18778,3,7,0,0,12.706850963741102
3,2.5,1680,2000,1950,5000,3,9,0,0,13.415034483903348
3,2.25,1500,1290,1460,1375,3,8,0,0,13.102162710901053
4,2.25,2600,10660,3150,10660,4,8,0,0,13.613395597831598
3,1.5,1740,9547,1780,9936,4,7,0,0,12.505995740029274
4,2.75,3310,6166,3200,7027,3,9,0,0,13.396961730063138
2,2.0,930,1662,1780,2343,3,7,0,0,12.81584093453868
3,1.5,1370,10317,1370,9884,3,6,0,0,12.20582761551277
4,2.5,3150,5979,3150,6595,3,9,0,0,13.544359098938253
4,2.0,1700,8043,1540,13260,3,7,0,0,11.989165855127435
2,1.0,710,9900,1070,9900,3,6,0,0,11.774435518549613
5,2.75,2900,5155,2900,6176,3,8,0,0,13.415034483903348
4,1.0,1350,4000,1520,4000,3,8,0,0,13.255146239950099
3,1.75,1440,45302,2080,49658,3,7,0,0,12.700771936142122
3,2.5,2480,4136,2510,4314,3,8,0,0,13.118357364036902
4,2.5,2590,7910,2110,11761,3,9,0,0,13.25339339419516
4,2.5,2701,4500,2570,4800,3,9,0,0,12.89895979228426
4,4.0,4460,103382,3470,88519,3,11,0,0,13.955273369904273
4,1.0,1870,4992,2160,5239,4,7,0,0,13.500801182986649
4,2.0,2350,9329,1640,9403,3,8,0,0,13.398480330934175
2,2.5,1990,1756,1955,1438,3,9,0,0,13.444448325847754
4,3.5,4640,13404,4690,13590,3,10,0,0,14.052557803401799
4,2.5,2910,4356,2840,4181,3,8,0,0,13.726680437153236
3,2.0,1920,5688,2384,4802,3,9,3,0,12.73670383776449
3,2.5,2900,23550,2900,19604,3,10,0,0,13.554147092530322
4,2.75,2970,12750,1980,15300,4,7,1,0,14.263397020933823
3,2.5,1578,7340,1850,7200,3,7,0,0,12.468248430698097
3,1.0,1430,5000,1630,4600,4,6,0,0,13.221305136851795
3,1.5,1030,8223,1460,9463,4,7,0,0,12.495007682693725
4,3.0,3070,7150,3200,6984,3,9,0,0,13.652992804936396
3,1.5,1480,9086,1540,9750,3,7,0,0,12.628070334272698
3,2.5,2260,8040,2390,8040,3,8,0,0,12.721888795877375
3,1.75,1550,9060,1080,7620,3,7,0,0,12.323860125621126
3,1.75,2180,7318,2140,7560,4,7,0,0,13.091906231773164
3,1.0,910,8450,1400,8040,4,6,0,0,12.521799024438941
4,1.0,1350,11507,1320,25675,3,7,0,0,12.206077645517674
2,1.0,820,2723,1370,3850,3,7,0,0,13.07107218827772
4,2.5,2470,5015,2470,5100,3,8,0,0,12.77138929548529
4,4.5,3420,7440,1360,5580,3,9,0,0,14.115615891155079
3,1.75,2180,14734,2300,21618,3,9,0,0,13.098072734013513
2,1.0,900,6400,1350,6405,2,6,0,0,11.849404844423074
2,1.0,860,3880,1230,4260,4,6,0,0,12.948012371209098
3,2.5,3400,16603,3400,12601,3,10,0,0,13.710151153416941
3,2.0,1230,11413,1570,11517,3,7,0,0,12.899222326086994
3,2.5,1210,2046,1070,651,3,9,0,0,12.611207699176356
2,1.0,840,5510,1630,5510,3,7,0,0,12.899222326086994
4,3.0,2430,7242,2430,7242,3,8,0,0,12.928781055513184
4,3.5,3770,47480,3380,42689,3,9,0,0,13.407543823396258
3,2.0,1760,5400,1640,5400,5,7,0,0,13.480039220276565
3,2.0,1820,4080,2160,5400,3,8,2,0,13.457407451830088
2,1.0,1190,7408,1140,7408,3,6,0,0,12.34148164933907
3,2.5,1970,3667,1970,3739,3,7,0,0,12.948012371209098
3,3.25,3700,2264,3930,2567,3,11,0,0,14.207553321415745
5,4.25,3920,16258,2540,12131,3,9,0,0,13.815511557963774
3,2.5,2050,4976,2050,5153,3,8,0,0,13.19095803628183
4,2.5,3050,32450,2350,15390,4,8,0,0,13.049794835104816
4,2.5,2163,5882,1760,9600,3,7,0,0,12.449022745701502
3,2.25,3230,17833,3690,17162,4,9,0,0,14.562198979385785
3,1.75,1930,213008,2860,208652,3,7,2,0,13.249878458265119
4,2.5,3480,6315,3620,5233,3,9,0,0,13.655929661159648
3,1.75,1160,8774,1990,7908,3,7,0,0,12.821260987319457
3,1.5,2210,6500,1750,6370,4,7,0,0,13.122365377402328
5,4.75,5410,13431,3750,11596,4,10,0,0,14.74954336428042
4,1.75,2250,16000,1930,16000,3,8,0,0,12.54254845357358
4,2.5,1850,5388,2140,5086,3,8,0,0,12.700771936142122
3,1.0,1430,4240,1660,4240,3,7,0,0,13.384729180332174
4,1.75,2400,9900,1960,9900,3,7,0,0,12.86747370841737
3,2.0,1940,40588,1860,9657,3,7,0,0,12.80078251189375
4,3.0,1790,3600,1770,3119,3,8,0,0,13.210376086227196
4,2.5,2640,8055,1650,8055,3,9,0,0,12.855792879125431
5,3.5,2690,4800,2080,4900,3,8,2,0,13.444448325847754
2,1.0,1140,15120,2320,11250,4,6,0,0,12.201065128819632
4,3.5,5220,15411,3110,14124,3,11,3,0,14.208228768469155
3,1.0,1300,9620,1420,9620,3,7,0,0,12.301160073254369
4,2.5,2680,7178,2540,7133,3,8,0,0,13.151924121391561
3,1.0,1160,10518,1670,9380,3,7,0,0,12.768544351446794
3,1.0,940,7913,940,7913,3,6,0,0,12.54254845357358
3,1.0,1530,389126,1768,42148,4,7,0,0,12.345838935721968
3,1.0,1250,8314,1188,7700,3,6,0,0,11.87757552297847
3,3.0,1440,1350,1440,1350,3,8,2,0,12.983103608918753
3,1.5,1780,23819,1130,14450,3,7,0,0,12.413090879946887
4,1.0,1370,41194,1590,84070,5,5,2,0,12.450981602512561
4,3.0,3000,4000,1900,4000,3,8,3,0,13.441545570402797
4,3.5,3080,4815,2910,5350,3,10,3,0,14.319312171022725
3,1.75,1780,4500,1360,4000,4,7,0,0,13.345508528717259
5,2.5,3001,5710,2340,5980,3,8,0,0,12.829336379587506
3,1.0,1020,6173,1330,5909,3,6,0,0,12.367345048436391
2,1.0,2180,12875,1800,7447,3,7,0,0,12.524530013005734
4,2.5,3250,6933,3030,5308,3,8,0,0,13.190023895035274
5,4.0,4280,11307,3080,11307,3,10,0,0,13.639967177343745
3,2.25,2400,12350,2615,12043,4,8,0,0,13.46686188856256
4,2.5,2230,10414,1960,10240,5,7,0,0,13.207625057900756
3,2.25,1440,6443,1700,6749,3,7,0,0,12.691583538230217
3,2.5,2517,3900,2390,7108,3,8,0,0,12.776772491986527
3,2.0,1530,8925,2040,8856,3,7,0,0,12.824027419996558
3,1.0,1990,15375,1160,10236,3,7,0,0,12.36542832723078
2,1.0,1100,8281,1510,8281,4,7,0,0,12.676079399771027
3,2.0,1463,868,1484,4320,3,7,0,0,12.873904582205107
4,2.5,1930,6228,1930,6168,3,8,0,0,12.680755933074881
5,1.75,2130,19180,3650,19180,3,8,0,0,14.077875591662238
5,4.75,3940,7067,1910,7735,3,10,0,0,14.343193888767015
1,1.0,710,4725,900,5250,3,6,0,0,12.483708170000067
4,2.5,2230,3600,2410,4800,5,8,0,0,13.818507063952548
3,2.0,1270,3090,1440,3090,5,7,0,0,13.25339339419516
2,1.5,1480,9660,1990,9660,3,7,0,0,12.449022745701502
3,1.75,1910,5753,1630,5580,3,8,3,0,13.296318365198623
4,2.0,2440,9600,1370,9600,5,7,0,0,12.52343851241165
3,2.5,2979,17313,3890,14797,3,11,2,0,13.723396365547096
5,2.5,2040,9597,1800,8553,4,7,0,0,13.081543466215237
3,1.0,1100,4600,1200,5175,3,7,0,0,13.017005083966255
5,3.5,3580,21343,2430,21343,4,8,0,0,13.304686600863562
3,1.0,1510,6083,1510,5712,4,6,0,0,12.936036208848487
4,2.5,1940,6887,1870,6144,3,7,0,0,12.535379989788607
4,2.5,3630,8387,3370,8869,3,10,0,0,13.102162710901053
4,2.5,2680,9928,2180,10478,4,8,0,0,13.045484492893253
2,1.5,1340,1210,1340,1213,3,8,0,0,12.75130259456002
2,1.5,1010,3060,1160,4080,4,7,0,0,12.886643575525625
4,2.5,1560,4350,1560,4350,3,7,0,0,12.54254845357358
4,1.5,1470,5100,1470,5100,3,7,0,0,13.219491903015438
4,2.0,1760,8400,1280,8415,3,7,0,0,12.419169901386761
3,3.0,2270,5175,2850,5661,3,9,0,0,13.369225017834633
3,2.25,1620,1062,1560,1728,3,8,0,0,13.102162710901053
2,2.0,1760,7200,1760,7200,5,7,0,0,13.269059483669357
4,2.75,2220,8450,1580,8450,4,7,0,0,12.923914877701906
4,1.75,2520,8442,2110,8442,4,7,0,0,13.554147092530322
4,2.5,2440,9727,2370,11503,3,9,0,0,13.527162930746714
3,1.75,1100,8662,1100,9240,5,7,0,0,12.95039048795861
4,2.5,3170,10688,3100,12610,3,9,2,0,13.02805489573287
3,2.5,3030,9053,3010,6026,3,8,0,0,13.141971868210181
4,2.5,2400,11640,2440,10823,5,8,0,0,13.112315061750808
3,2.5,2260,10153,2740,10153,3,10,0,0,13.304686600863562
4,2.5,2110,35091,2740,36427,4,8,0,0,13.038983942375959
4,2.25,2330,8994,2330,8396,3,8,0,0,13.36844346372147
3,3.5,4310,10842,2280,11106,3,10,2,0,13.997832948091215
3,2.0,1670,7056,1330,8415,4,7,0,0,12.100717685412471
4,4.5,3780,6000,2660,6000,4,11,4,0,14.284820821887822
5,3.5,3520,5400,1360,3600,3,9,0,0,14.220976332738882
4,2.25,2940,5735,2230,5659,3,9,0,0,14.285514812209815
4,2.25,2060,10358,2060,9676,4,8,0,0,13.232116033476537
4,3.5,4210,6481,3920,5331,3,9,3,0,13.86877735371634
3,2.0,1470,8089,1530,7721,3,7,0,0,12.54254845357358
4,2.75,1810,8677,1740,8677,3,7,0,0,12.245298166364206
3,2.5,2110,4118,2110,4044,3,8,0,0,12.754052425513905
3,1.0,970,8580,1430,11907,3,7,0,0,11.957617696467539
3,3.5,4070,26000,3770,26000,3,11,0,0,14.207553321415745
4,1.5,1580,6360,1690,6360,3,7,0,0,13.171155446333852
2,2.0,1480,804,1380,1751,3,8,0,0,13.036807667689546
3,1.75,2570,13000,2570,8521,4,7,0,0,13.359805810705184
2,2.5,1380,1329,1360,3750,3,8,0,0,13.032440858057756
3,2.0,2330,8000,1570,7227,3,7,0,0,12.506180941677357
4,3.0,1780,7260,1810,7920,4,8,0,0,13.195987375318552
3,1.75,2580,11000,2280,17643,4,7,0,0,13.038766527911386
3,2.5,2960,6856,3320,6856,3,10,0,0,13.635188201437066
3,2.0,1050,18304,1690,15675,4,7,0,0,12.429220196836383
3,2.0,2080,12094,2230,12204,4,8,0,0,12.95805696896456
3,2.5,2600,4750,2380,4750,4,9,0,0,13.579789490265188
3,2.75,2690,8890,2940,8890,4,10,4,1,14.316286451937186
2,1.75,1990,4000,1270,5700,5,7,0,0,13.345508528717259
3,3.0,4560,16339,2620,11561,3,10,2,0,14.010255457801716
4,1.5,2120,8554,1790,8554,4,7,0,0,12.427218202181711
3,1.75,2430,8820,2390,10050,3,8,2,0,13.12216535779974
4,3.25,3330,17533,3340,12798,3,9,2,0,13.790193775620484
4,2.5,2340,52272,2480,40500,2,8,0,0,12.577639650232573
3,2.0,1100,5200,1050,5330,3,6,0,0,12.323860125621126
3,1.75,1890,9535,2040,11108,3,7,0,0,12.749852272189257
3,2.0,1320,6500,1110,6592,3,7,0,0,13.007627943089757
2,1.0,1420,81892,1490,1863,3,7,0,0,12.793862088206213
2,1.0,720,8914,1100,8916,3,6,0,0,12.095146671399466
3,2.75,2430,14861,2230,10300,3,9,0,0,13.112315061750808
3,2.5,2198,6222,2198,7621,3,8,2,0,12.868763195921677
4,2.25,2410,8400,1910,8056,5,8,0,0,13.487007879880162
4,2.25,1970,7200,1790,7500,3,8,0,0,12.560247968016562
3,1.75,2130,6360,1540,6361,3,7,0,0,13.113324650913615
4,2.5,2230,12753,1860,12753,4,7,0,0,13.304686600863562
5,3.25,3850,16249,2640,7393,3,9,2,0,13.136268254957963
3,1.0,2400,17239,2390,7350,4,7,0,0,13.02805489573287
4,1.75,2080,8750,1790,8750,4,8,0,0,12.611541086966115
